id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,neighborhood
33999573,"Modern studio next to beach, G.G Park & transport",957067,Lisa,,Outer Sunset,37.76236,-122.50719,Entire home/apt,143,2,82,2020-09-19,5.29,1,39,Outer Sunset
34004538,The Big Room,256760039,Ali,,South of Market,37.77433,-122.41553,Private room,51,30,2,2019-08-15,0.12,2,180,South of Market
34018349,Sunny & Private Potrero Hill House with Bay Views,41094308,Renee,,Potrero Hill,37.76017,-122.3925,Entire home/apt,350,3,20,2020-09-07,1.19,1,364,Potrero Hill
34020025,"Sunny, Modern Scandinavian Studio with Backyard",3480526,Anna,,Excelsior,37.72477,-122.42643999999999,Entire home/apt,125,2,21,2019-11-09,1.22,1,0,Excelsior
34020893,Civic center studio w/ parking-distant from street,219405975,Peter,,Downtown/Civic Center,37.78261,-122.42029,Entire home/apt,38,90,1,2019-08-13,0.07,1,178,Downtown/Civic Center
34024828,Pied-À-Terre in Nob Hill- private room,136792470,Carmen,,Nob Hill,37.795429999999996,-122.41213,Private room,165,1,23,2020-03-08,1.3,2,139,Nob Hill
34059897,"Sunny, remodeled family home near downtown.",3096994,Faith,,Potrero Hill,37.76147,-122.39662,Entire home/apt,650,30,1,2019-08-03,0.07,3,84,Potrero Hill
34063116,Noe Valley Modern III,3191096,Viona,,Noe Valley,37.7512,-122.43542,Private room,81,1,9,2019-11-14,0.53,4,0,Noe Valley
34065657,Cozy 2Bed/2Bath private suite  in central SF,256244870,Jieyan,,Parkside,37.74108,-122.47145,Entire home/apt,168,1,76,2020-09-20,4.83,1,177,Parkside
34081671,Country living in the City!,36746051,Philip,,Lakeshore,37.73109,-122.49493000000001,Private room,125,1,3,2019-10-20,0.21,1,365,Lakeshore
34087400,Beautiful & bright top floor in ❤️of SF,241152029,Tim,,Western Addition,37.77036,-122.42921000000001,Entire home/apt,500,1,2,2019-06-03,0.12,3,0,Western Addition
34097339,Tastefully renovated with Million Dollar Views:),73256096,Gagan,,Outer Mission,37.73243,-122.44568999999998,Private room,175,2,24,2020-01-19,1.52,1,31,Outer Mission
34100558,REMODELED AND FURNISHED HOME FOR RENTAL,185229727,Kevin,,Parkside,37.7406,-122.49566999999999,Entire home/apt,140,90,0,,,1,63,Parkside
34118405,Charming Noe Valley 2 bedroom with projector TV,1744892,Brian + Caroline,,Noe Valley,37.751940000000005,-122.44124,Entire home/apt,93,3,9,2020-02-26,0.54,1,2,Noe Valley
34123156,(927 #1) private bedroom + private bathroom,46519368,Kenny,,North Beach,37.80546,-122.40925,Private room,59,30,2,2020-03-31,0.13,5,244,North Beach
34127900,A Knockout Panoramic View One Bedroom,5153588,Gaylene,,Bayview,37.731359999999995,-122.38365,Entire home/apt,81,30,5,2020-08-31,0.36,3,183,Bayview
34127928,"Chic apartment in the trendy, sunny Inner Mission",257691852,Bisera,,Mission,37.75593,-122.40688,Entire home/apt,330,3,4,2019-08-14,0.27,1,0,Mission
34129571,Warm & charming 2 Bedrooms- Good for family/,232380548,Frank,,Crocker Amazon,37.71268,-122.44296999999999,Entire home/apt,99,30,4,2020-03-11,0.24,1,320,Crocker Amazon
34142368,"Central Lower Nob Hill 2BR w/ W/D, 1 min walk to SFMH, by Blueground",107434423,Blueground,,Downtown/Civic Center,37.78846,-122.41618999999999,Entire home/apt,231,30,0,,,182,328,Downtown/Civic Center
34144769,"Private,modern en~suite with private entrance.",2097286,Laurie,,West of Twin Peaks,37.73672,-122.45865,Private room,120,30,1,2019-06-30,0.06,1,89,West of Twin Peaks
34155649,Furnished 2 Beds 1 ba in Daly City,226925327,Lisa,,Ocean View,37.70825,-122.46546000000001,Entire home/apt,124,3,45,2020-02-28,2.61,1,0,Ocean View
34176402,"Yacht Racing, Outdoorsy or just love a beach walk",102360316,E,,Marina,37.803940000000004,-122.44676000000001,Entire home/apt,750,30,0,,,1,364,Marina
34181603,Fully Furnished top flat Cow Hollow- A Total Gem!,252638587,Lynn,,Marina,37.79806,-122.43212,Entire home/apt,400,30,0,,,1,280,Marina
34189531,"Dreamy Nob Hill Studio w/ Sauna, Gym, City View by Blueground",107434423,Blueground,,Nob Hill,37.7906,-122.41023,Entire home/apt,130,30,0,,,182,333,Nob Hill
34197680,Sunny Modern 1-Bdrm With Deck in Mission Dolores,2491522,Matt,,Mission,37.76595,-122.42571000000001,Entire home/apt,310,2,2,2020-08-29,0.27,2,332,Mission
34200885,Charming 1BR Upper Terrace Cottage - Great Location,198204284,Red Awning,,Haight Ashbury,37.76578,-122.44326000000001,Entire home/apt,383,1,2,2019-12-12,0.12,1,0,Haight Ashbury
34205792,The little room,256760039,Ali,,South of Market,37.77595,-122.41252,Private room,50,30,3,2020-07-04,0.22,2,179,South of Market
34206236,Bright Mission Studio w/ Character & Charm,4430421,Landmark,,Mission,37.76569,-122.41707,Entire home/apt,89,30,0,,,146,179,Mission
34208181,"San Francisco Home, Great View, Private Room #1",45822891,Robert,,Bayview,37.734140000000004,-122.38608,Private room,50,1,58,2020-03-14,3.32,5,364,Bayview
34209228,2BR Condo in a Central Location Near Everything,48005494,Zeus,,Downtown/Civic Center,37.77513,-122.42028,Entire home/apt,177,30,2,2019-09-19,0.14,102,0,Downtown/Civic Center
34209303,2BR Condo in a Great Part of the City,48005494,Zeus,,Downtown/Civic Center,37.775690000000004,-122.41961,Entire home/apt,140,30,2,2020-09-06,0.32,102,27,Downtown/Civic Center
34227689,Modern and Contemporary condo with great location!,238551996,Justin,,Western Addition,37.78712,-122.44022,Entire home/apt,148,2,2,2020-02-29,0.19,1,64,Western Addition
34228117,Charming  hillside 2-level  suite in San Francisco,108086582,Boris,,West of Twin Peaks,37.736959999999996,-122.45743999999999,Entire home/apt,139,3,34,2020-03-16,2.01,1,137,West of Twin Peaks
34234091,"Cozy, bright and quiet hidden gem",31604351,Robbie,,North Beach,37.80408,-122.40799999999999,Entire home/apt,296,3,7,2019-12-31,0.42,1,0,North Beach
34246050,Spacious and Charming Family Friendly NOPA Flat,202999813,Zuhra & Sean,,Inner Richmond,37.77571,-122.44753,Entire home/apt,341,3,7,2019-07-31,0.44,1,0,Inner Richmond
34247471,Renovated Mission Terrace Unit With Deck and Garden,5391821,Dan,,Outer Mission,37.727090000000004,-122.44108,Entire home/apt,249,3,41,2020-03-10,2.35,1,258,Outer Mission
34253243,Huge 3 Bedroom Condo in the Heart of Noe Valley,10441135,Kevin,,Noe Valley,37.75062,-122.42645,Entire home/apt,520,3,9,2020-02-28,0.64,1,0,Noe Valley
34283628,Top floor Penthouse w/ parking & view of downtown.,4715188,Vivek,,South of Market,37.77728,-122.39393000000001,Entire home/apt,170,30,0,,,1,0,South of Market
34287368,Bright 2 bedroom condo in the Richmond district,841221,Lara,,Inner Richmond,37.78613,-122.47318,Entire home/apt,175,30,0,,,1,0,Inner Richmond
34287664,Private Bed/Bath With a View off of Valencia St.,796838,Steffen,,Mission,37.76743,-122.42246999999999,Private room,232,1,3,2020-01-12,0.24,1,0,Mission
34287875,"Clean, quiet, king bed, views, in a modern house",9194713,Lance,,Visitacion Valley,37.71886,-122.40465,Private room,68,1,41,2020-06-23,2.37,5,0,Visitacion Valley
34289989,"Beautiful, comfortable house, quiet neighborhood",258893252,Ana,,Visitacion Valley,37.71738,-122.40363,Entire home/apt,220,30,1,2019-09-20,0.08,1,179,Visitacion Valley
34308960,Historic Hotel near the San Francisco City Hall,164971898,Tom,,Downtown/Civic Center,37.778290000000005,-122.42046,Private room,125,30,0,,,1,0,Downtown/Civic Center
34314659,Top floor sunny view apartment with large deck,694377,Beatrice,,Nob Hill,37.79469,-122.41391999999999,Entire home/apt,120,30,0,,,10,329,Nob Hill
34316297,Cole Valley One Bedroom,1892430,Jan,,Haight Ashbury,37.76343,-122.44898,Entire home/apt,125,30,0,,,33,277,Haight Ashbury
34339911,"♥Hot Tub, Huge View, Parking, Steps to GGP & Beach",2374809,Shamir,,Outer Sunset,37.75855,-122.49609,Entire home/apt,996,3,3,2020-09-07,0.3,1,344,Outer Sunset
34340961,Gorgeous 1-br unit on Van Ness Avenue!,101645157,Cynthia,,Downtown/Civic Center,37.78066,-122.42071000000001,Entire home/apt,90,30,1,2019-08-10,0.07,1,0,Downtown/Civic Center
34343963,"Top of the World Views, Heart of San Francisco!",259291046,Jacqui,,Financial District,37.79107,-122.402,Entire home/apt,249,30,4,2020-09-01,0.25,2,340,Financial District
34345807,Cozy Private Vacation Place 15min walk Ocean Beach,242106104,Marat,,Parkside,37.74306,-122.49557,Entire home/apt,103,2,42,2020-09-13,2.56,1,49,Parkside
34369013,Cozy Mission Studio on Guerrero,4430421,Landmark,,Mission,37.75417,-122.42406000000001,Entire home/apt,93,30,1,2019-11-23,0.09,146,179,Mission
34369451,Bright Sunset Getaway-Self Check-in+Parking & Wifi,111662311,Andrew,,Parkside,37.74601,-122.49283999999999,Entire home/apt,146,1,37,2020-09-30,5.63,1,329,Parkside
34372749,Garden spot in St Mary's Park,3985908,Aravinda,,Bernal Heights,37.73552,-122.42506000000002,Entire home/apt,152,3,36,2020-03-15,2.21,1,0,Bernal Heights
34383907,Across from Golden Gate Park & close to Beach,2788584,Kal,,Outer Sunset,37.76206,-122.50023,Entire home/apt,199,2,11,2020-09-07,0.72,2,48,Outer Sunset
34397208,Co-living @ PodShare San Francisco! QUEEN Pod 1/3,26860,Elvina,,Downtown/Civic Center,37.78631,-122.41685,Shared room,55,30,0,,,8,365,Downtown/Civic Center
34412659,Beautiful Studio Near Ocean Beach,3235712,Shawn,,Outer Sunset,37.75385,-122.50248,Entire home/apt,75,30,3,2019-10-23,0.19,1,307,Outer Sunset
34419699,"San Francisco Home, Great View, 2 Rooms",45822891,Robert,,Bayview,37.73393,-122.38575,Private room,100,1,1,2019-12-28,0.11,5,241,Bayview
34423592,☀️Master Bedroom & En-Suite Bathroom in ❤️ of SF,225791151,Ryan,,South of Market,37.77735,-122.41077,Private room,55,3,8,2020-08-29,0.57,3,31,South of Market
34424480,Lovely Light-Filled Cole Valley Apt w Garden View,2094461,Trish,,Haight Ashbury,37.76719,-122.44949,Entire home/apt,234,5,3,2020-01-15,0.23,1,136,Haight Ashbury
34446936,"Sunny, remodeled  home near down-town with views",3096994,Faith,,Potrero Hill,37.760670000000005,-122.39759,Entire home/apt,679,6,3,2020-08-14,0.21,3,213,Potrero Hill
34450438,Private Stylish Apartment in the Heart of Mission,103593017,Oscar,,Mission,37.75245,-122.41685,Entire home/apt,108,30,4,2020-04-05,0.26,1,71,Mission
34468735,63bd UCSF-GG park cozy private bedrm  shared/bath,62034618,Ting Ting,,Outer Sunset,37.76321,-122.47901,Private room,47,30,2,2020-01-02,0.13,11,0,Outer Sunset
34470646,Bright Spacious & Comfortable Hayes Valley Condo,27975146,Nick,,Western Addition,37.773379999999996,-122.43176000000001,Entire home/apt,360,2,67,2020-07-30,4.14,1,153,Western Addition
34514224,Upscale Master Suite with Private Entrance & Yard,260499835,Myung,,Parkside,37.73825,-122.47828,Entire home/apt,145,2,19,2020-01-13,1.5,1,92,Parkside
34534317,"Sunny Pied a Terre in Marina,Next to Presidio Gate",205414,Karen,,Marina,37.79851,-122.4454,Entire home/apt,145,30,0,,,1,278,Marina
34536867,Marriott Vacation Club Pulse w/ City Views BR,246663575,Shaun & Katherine,,Russian Hill,37.805170000000004,-122.41797,Private room,1499,5,0,,,3,0,Russian Hill
34545696,Marriott Vacation Club Pulse w/ City Views BR,246663575,Shaun & Katherine,,North Beach,37.80616,-122.41752,Private room,1499,5,0,,,3,0,North Beach
34551701,Room with fireplace in sunny SF neighborhood,4348219,Daniel,,Bayview,37.73587,-122.39833999999999,Private room,50,30,0,,,3,0,Bayview
34571307,Private Large BR in Prohibition-Era House ⭐ GG Park ⭐,97159379,HostWell,,Outer Sunset,37.76351,-122.48446000000001,Private room,99,1,10,2020-07-08,0.74,8,0,Outer Sunset
34571357,Private Master BR in Prohibition-Era House Steps From ⭐️ GG Park ⭐️,97159379,HostWell,,Outer Sunset,37.762159999999994,-122.48459,Private room,124,1,5,2020-02-20,0.36,8,364,Outer Sunset
34571406,Private Sunny  BR in Prohibition-Era House ⭐ GG Park ⭐,97159379,HostWell,,Outer Sunset,37.76186,-122.48498000000001,Private room,75,1,9,2020-07-05,0.7,8,364,Outer Sunset
34601482,"Clean, Vibrant, and Relaxing",261024482,Erlinda,,Outer Mission,37.72276,-122.4419,Private room,950,30,0,,,2,83,Outer Mission
34601638,"SF Local Home - Clean, Quiet, Cozy - Fast WiFi",149155201,Esmeralda,,Inner Richmond,37.77901,-122.4762,Private room,96,1,37,2020-09-07,2.32,3,224,Inner Richmond
34602830,Golden Gate Park UCSF Family High-Tech Victorian,617985,Patrick,,Inner Sunset,37.763729999999995,-122.47089,Entire home/apt,553,6,5,2019-10-08,0.33,1,303,Inner Sunset
34602962,San Francisco Family Dream,8663067,Akira,,Excelsior,37.72555,-122.40863999999999,Entire home/apt,160,30,0,,,1,153,Excelsior
34606745,Private Master Suite with Japanese Tub Moments From MUNI,1368144,Leon,,Ocean View,37.71434,-122.46834,Private room,110,1,38,2020-03-12,2.26,5,0,Ocean View
34607614,1BR with private patio in SF(D),1368144,Leon,,Ocean View,37.71328,-122.46705,Private room,79,1,35,2020-01-20,2.07,5,0,Ocean View
34624749,Charming and Bright Apartment in Laurel Heights,87067448,Oliv,,Presidio Heights,37.78294,-122.45738,Entire home/apt,96,30,1,2019-08-16,0.07,2,0,Presidio Heights
34626588,Comfortably awesome SF Vacation Home,178494555,Dan,,Bernal Heights,37.73904,-122.4184,Entire home/apt,350,4,3,2019-07-29,0.2,1,0,Bernal Heights
34629201,Amazing Mission Home Steps Away from Dolores Park,261258619,Rory,,Mission,37.7597,-122.42126,Entire home/apt,205,2,19,2020-09-14,1.17,2,55,Mission
34641118,Gorgeous Marina-Style Home in Mission Terrace,2675261,Hadar,,Outer Mission,37.72468,-122.43693999999999,Entire home/apt,100,90,0,,,1,267,Outer Mission
34642889,Luxurious living in the heart of San Francisco.,14274608,Shameem,,Western Addition,37.76919,-122.43547,Entire home/apt,1436,30,23,2020-03-06,1.42,1,90,Western Addition
34646493,1 Private BR with deck in SF (Room K),1368144,Leon,,Ocean View,37.71302,-122.46873000000001,Private room,79,1,33,2020-01-01,1.97,5,0,Ocean View
34656053,Private studio in San Francisco (Room N),1368144,Leon,,Ocean View,37.71378,-122.4685,Private room,79,1,34,2020-01-21,2.02,5,0,Ocean View
34656516,"Private, clean, quiet, spacious, king beds, views+",9194713,Lance,,Visitacion Valley,37.7197,-122.40485,Entire home/apt,176,1,72,2020-09-30,4.6,5,12,Visitacion Valley
34684071,Private Suite. Ocean/Purple Mattress/Self checkin,6064418,Sam & Binbin,,Parkside,37.73628,-122.49913000000001,Entire home/apt,98,1,158,2020-10-04,9.31,1,0,Parkside
34688624,2BR/1BA Clean & Quiet SF Portola Home,261409715,Raymond,,Excelsior,37.72589,-122.40871000000001,Entire home/apt,141,2,56,2020-09-27,3.51,1,177,Excelsior
34693459,Big private room—2 beds—Heart of SF Bernal Village,38209715,Tony,,Bernal Heights,37.73735,-122.41825,Private room,92,2,41,2020-02-23,2.44,3,0,Bernal Heights
34697298,Sunny bedroom in The Fillmore - Women Only,241073168,Lori,,Western Addition,37.78815,-122.43851000000001,Private room,144,2,13,2020-02-19,1.06,3,89,Western Addition
34704352,Gorgeous South Beach 1BR w/ Gym + Pool + Sauna near SF Bay by Blueground,107434423,Blueground,,South of Market,37.78348,-122.38933,Entire home/apt,200,30,0,,,182,247,South of Market
34709052,"Bright, comfortable and spacious bedroom!",43118853,Hayk,,Ocean View,37.71113,-122.45931999999999,Private room,109,1,4,2020-03-21,0.24,2,245,Ocean View
34714583,Classic SF charm 2 bedroom apartment,9895175,Laura,,Haight Ashbury,37.77265,-122.4401,Entire home/apt,160,2,9,2020-02-24,0.53,1,0,Haight Ashbury
34723923,"Peaceful 2 Bedroom SF Getaway, deck & free parking",32753225,Daniel,,Twin Peaks,37.748870000000004,-122.45279,Entire home/apt,185,2,20,2020-02-27,1.38,1,30,Twin Peaks
34750018,Close by San Francisco. King size bed! Whole house,59987001,Shane,,Crocker Amazon,37.70874,-122.44231,Entire home/apt,290,1,41,2020-05-19,2.76,1,0,Crocker Amazon
34756884,GG Park Haven / 2 Bed + Parking + Hot Tub,14084374,Derek,,Inner Sunset,37.76059,-122.47533999999999,Entire home/apt,249,2,63,2020-09-16,3.87,1,0,Inner Sunset
34763247,Spacious shared room in the heart of Japantown,262158748,Nika And Jacob,,Western Addition,37.78497,-122.42806000000002,Shared room,29,30,1,2020-08-23,0.67,2,365,Western Addition
34764763,Sleek Pacific Heights 1BR w/ Gym + Doorman near cable car by Blueground,107434423,Blueground,,Pacific Heights,37.79072,-122.42311000000001,Entire home/apt,192,30,0,,,182,300,Pacific Heights
34767195,"Premium Castro 1BR w/ W/D, near Castro Muni Station + CVS by Blueground",107434423,Blueground,,Castro/Upper Market,37.76334,-122.43383999999999,Entire home/apt,205,30,0,,,182,0,Castro/Upper Market
34768329,Bright shared room next to Van Ness!!!,262158748,Nika And Jacob,,Western Addition,37.78655,-122.42827,Shared room,30,30,0,,,2,365,Western Addition
34781352,"Quiet, clean, private, views, king bed, spacious+",9194713,Lance,,Visitacion Valley,37.7193,-122.40265,Private room,58,1,27,2020-07-15,1.61,5,0,Visitacion Valley
34785290,Conservatory of Music - Private Rm Shared Bath,103884979,Rams,,South of Market,37.77264,-122.40991000000001,Hotel room,57,1,7,2020-08-30,0.44,13,180,South of Market
34789865,Stylish Ashbury Hts. Pvt Bedroom and shared area.,30474972,Dana,,Haight Ashbury,37.76283,-122.4466,Private room,220,2,1,2019-09-29,0.08,3,0,Haight Ashbury
34791904,Co-living @ PodShare San Francisco! Twin Pod 7/7,26860,Elvina,,Downtown/Civic Center,37.78733,-122.41769,Shared room,50,30,0,,,8,365,Downtown/Civic Center
34803248,"Spacious Marina District 2BR w/ W/D, walk to Marina Green by Blueground",107434423,Blueground,,Marina,37.80284,-122.44412,Entire home/apt,206,30,0,,,182,328,Marina
34836860,Moonlight Apartment,202404209,Fei,,Outer Mission,37.72206,-122.44071000000001,Private room,75,1,19,2020-09-06,1.17,2,81,Outer Mission
34840354,Family Friendly Home Only 15 mins from Downtown SF,262656613,Maria,,Excelsior,37.72225,-122.42888,Entire home/apt,399,30,0,,,1,89,Excelsior
34845930,Heart of Pacific Heights,16686660,Megan,,Pacific Heights,37.79118,-122.43321,Private room,150,30,1,2019-05-22,0.06,1,173,Pacific Heights
34867880,Simple and Spacious Home Next To GG Park/MUNI,262874420,Joshua,,Outer Sunset,37.76258,-122.49233999999998,Private room,95,2,36,2020-08-10,2.34,1,12,Outer Sunset
34868915,The Rocca Suite,1208533,Valentino,,Chinatown,37.79085,-122.40791999999999,Private room,160,1,34,2020-02-08,2.04,6,173,Chinatown
34878799,Lovely Nob Hill 1BR w/ Gym + Sauna near Union Square by Blueground,107434423,Blueground,,Nob Hill,37.7906,-122.41023,Entire home/apt,157,30,0,,,182,303,Nob Hill
34878846,"Airy Marina District 2BR w/ W/D, near Marina Green by Blueground",107434423,Blueground,,Marina,37.802409999999995,-122.44503999999999,Entire home/apt,250,30,0,,,182,279,Marina
34901719,Marina Suite,262054570,Kenny,,Marina,37.805890000000005,-122.43536,Entire home/apt,299,2,55,2020-10-05,3.4,1,73,Marina
34902361,Love it & live it # 4 for 2,4836019,Sam,,Western Addition,37.7779,-122.43688,Private room,45,30,2,2019-12-14,0.14,15,365,Western Addition
34903588,"Serene Spot Close to BART, Freeway, Parks & Shops",242980122,Suna,,Outer Mission,37.7313,-122.44282,Entire home/apt,215,3,18,2020-03-07,1.15,1,0,Outer Mission
34906463,Red Victorian- Eden Hostel single bed shared room,117141107,Zarinah,,Haight Ashbury,37.77083,-122.44446,Shared room,50,1,34,2020-03-13,2.07,43,0,Haight Ashbury
34923571,Union Square Convention Hotel,262211596,Kevin,,Chinatown,37.79125,-122.40666999999999,Entire home/apt,9999,3,2,2020-02-28,0.15,79,0,Chinatown
34923652,Union Square Convention Hotel,262211596,Kevin,,Chinatown,37.79079,-122.40666,Entire home/apt,9999,3,1,2020-02-28,0.13,79,0,Chinatown
34923665,Union Square Convention Hotel,262211596,Kevin,,Chinatown,37.7908,-122.40621999999999,Entire home/apt,9999,3,1,2020-02-27,0.13,79,0,Chinatown
34923683,Union Square Convention Hotel,262211596,Kevin,,Chinatown,37.791090000000004,-122.40602,Entire home/apt,9999,3,1,2020-02-28,0.13,79,0,Chinatown
34923698,Union Square Convention Hotel,262211596,Kevin,,Chinatown,37.79132,-122.4061,Entire home/apt,9999,3,2,2020-02-28,0.16,79,0,Chinatown
